person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
78356,Bernard,Toone,BernardToone,TooneBernard,BToone,bernardtoone,19560714000000,Marquette,USA,MarquetteUSA,69,210.0,1.0,3,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDbernardtoone,1979.0,1979.0,N,Y,Y,1979,2,37,N
1630167,Obi,Toppin,ObiToppin,ToppinObi,OToppin,obitoppin,19980304000000,Dayton,USA,DaytonUSA,69,220.0,3.0,1,Forward,Active,N,1610612752,Knicks,NYK,knicks,NewYork,obitoppin,2020.0,2023.0,N,Y,Y,2020,1,8,N
2351,Oscar,Torres,OscarTorres,TorresOscar,OTorres,oscartorres,19761218000000,Trotamundos,Venezuela,TrotamundosVenezuela,66,210.0,2.0,18,GuardForward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,oscartorres,2001.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629308,Juan,ToscanoAnderson,JuanToscanoAnderson,ToscanoAndersonJuan,JToscanoAnderson,juantoscanoanderson,19930410000000,Marquette,USA,MarquetteUSA,66,209.0,4.0,95,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,juantoscanoanderson,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78359,Bill,Tosheff,BillTosheff,TosheffBill,BTosheff,billtosheff,19260602000000,Indiana,USA,IndianaUSA,61,175.0,3.0,9,Guard,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADDbilltosheff,1951.0,1953.0,N,Y,Y,1951,4,32,N
1626253,Axel,Toupane,AxelToupane,ToupaneAxel,AToupane,axeltoupane,19920723000000,StrasbourgIG,France,StrasbourgIGFrance,67,210.0,4.0,66,GuardForward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,axeltoupane,2015.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78361,Monte,Towe,MonteTowe,ToweMonte,MTowe,montetowe,19530927000000,NorthCarolinaState,USA,NorthCarolinaStateUSA,57,150.0,1.0,13,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADDmontetowe,1976.0,1976.0,N,Y,Y,1975,4,57,N
1626157,KarlAnthony,Towns,KarlAnthonyTowns,TownsKarlAnthony,KTowns,karlanthonytowns,19951115000000,Kentucky,USA,KentuckyUSA,70,248.0,8.0,32,CenterForward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karlanthonytowns,2015.0,2023.0,N,Y,Y,2015,1,1,N
78365,Raymond,Townsend,RaymondTownsend,TownsendRaymond,RTownsend,raymondtownsend,19551220000000,UCLA,USA,UCLAUSA,63,175.0,3.0,11,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDraymondtownsend,1978.0,1981.0,N,Y,Y,1978,1,22,N
78366,George,Trapp,GeorgeTrapp,TrappGeorge,GTrapp,georgetrapp,19480711000000,LongBeachState,USA,LongBeachStateUSA,68,205.0,6.0,31,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDgeorgetrapp,1971.0,1976.0,N,Y,Y,1971,1,5,N
78367,John,Trapp,JohnTrapp,TrappJohn,JTrapp,johntrapp,19451002000000,UNLV,USA,UNLVUSA,67,210.0,5.0,31,Forward,Inactive,N,1610612745,Rockets,SDR,rockets,SanDiego,HISTADDjohntrapp,1968.0,1972.0,N,Y,Y,1968,2,15,N
1714,Robert,Traylor,RobertTraylor,TraylorRobert,RTraylor,roberttraylor,19770201000000,Michigan,USA,MichiganUSA,68,284.0,8.0,32,ForwardCenter,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,roberttraylor,1998.0,2004.0,N,Y,Y,1998,1,6,N
718,Gary,Trent,GaryTrent,TrentGary,GTrent,garytrent,19740922000000,Ohio,USA,OhioUSA,68,250.0,10.0,20,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,garytrent,1995.0,2003.0,N,Y,Y,1995,1,11,N
2244,Jeff,Trepagnier,JeffTrepagnier,TrepagnierJeff,JTrepagnier,jefftrepagnier,19790711000000,USC,USA,SouthernCaliforniaUSA,64,200.0,4.0,4,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,jefftrepagnier,2001.0,2003.0,Y,Y,Y,2001,2,35,N
78651,John,Tresvant,JohnTresvant,TresvantJohn,JTresvant,johntresvant,19391106000000,Seattle,USA,SeattleUSA,67,215.0,9.0,12,Forward,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,johntresvant,1964.0,1972.0,N,Y,Y,1964,5,40,N
78369,Kelly,Tripucka,KellyTripucka,TripuckaKelly,KTripucka,kellytripucka,19590216000000,NotreDame,USA,NotreDameUSA,66,220.0,10.0,7,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDkellytripucka,1981.0,1990.0,N,Y,Y,1981,1,12,N
2456,Cezary,Trybanski,CezaryTrybanski,TrybanskiCezary,CTrybanski,cezarytrybanski,19790922000000,ZniczPruszkow,Poland,ZniczPruszkowPoland,72,240.0,3.0,14,Center,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,cezarytrybanski,2002.0,2003.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2054,Jake,Tsakalidis,JakeTsakalidis,TsakalidisJake,JTsakalidis,jaketsakalidis,19790610000000,AEKAthens,Greece,AEKAthensGreece,72,290.0,8.0,25,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,jaketsakalidis,2000.0,2006.0,N,Y,Y,2000,1,25,N
78370,John,Tschogl,JohnTschogl,TschoglJohn,JTschogl,johntschogl,19500425000000,CaliforniaSantaBarbara,USA,CaliforniaSantaBarbaraUSA,66,206.0,3.0,26,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDjohntschogl,1972.0,1974.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2401,Nikoloz,Tskitishvili,NikolozTskitishvili,TskitishviliNikoloz,NTskitishvili,nikoloztskitishvili,19830414000000,BenettonTreviso,Georgia,BenettonTrevisoGeorgia,70,225.0,5.0,15,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,nikoloztskitishvili,2002.0,2005.0,N,Y,Y,2002,1,5,N
78372,Al,Tucker,AlTucker,TuckerAl,ATucker,altucker,19430224000000,OklahomaBaptist,USA,OklahomaBaptistUSA,68,190.0,4.0,35,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDtucktucker,1967.0,1970.0,N,Y,Y,1967,1,6,N
78374,Jim,Tucker,JimTucker,TuckerJim,JTucker,jimtucker,19321211000000,Duquesne,USA,DuquesneUSA,67,185.0,3.0,17,Forward,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADDjimtucker,1954.0,1956.0,N,Y,Y,1954,3,24,N
200782,PJ,Tucker,PJTucker,TuckerPJ,PTucker,pjtucker,19850505000000,Texas,USA,TexasUSA,65,245.0,12.0,17,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,pjtucker,2006.0,2023.0,Y,Y,Y,2006,2,35,N
1629730,Rayjon,Tucker,RayjonTucker,TuckerRayjon,RTucker,rayjontucker,19970924000000,ArkansasLittleRock,USA,ArkansasLittleRockUSA,63,209.0,4.0,59,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,rayjontucker,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78375,Trent,Tucker,TrentTucker,TuckerTrent,TTucker,trenttucker,19591220000000,Minnesota,USA,MinnesotaUSA,65,193.0,11.0,6,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDtrenttucker,1982.0,1992.0,N,Y,Y,1982,1,6,N
2045,Hedo,Turkoglu,HedoTurkoglu,TurkogluHedo,HTurkoglu,hedoturkoglu,19790319000000,EfesPilsen,Turkey,EfesPilsenTurkey,610,220.0,15.0,15,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,hedoturkoglu,2000.0,2014.0,N,Y,Y,2000,1,16,N
78377,Andre,Turner,AndreTurner,TurnerAndre,ATurner,andreturner,19641213000000,Memphis,USA,MemphisUSA,511,160.0,6.0,1,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADDandreturner,1986.0,1991.0,N,Y,Y,1986,3,69,N
78385,Bill,Turner,BillTurner,TurnerBill,BTurner,billturner,19440218000000,Akron,USA,AkronUSA,67,220.0,6.0,34,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDbillturner,1967.0,1972.0,N,Y,Y,1967,3,27,N
78378,Elston,Turner,ElstonTurner,TurnerElston,ETurner,elstonturner,19590610000000,Mississippi,USA,MississippiUSA,65,190.0,8.0,21,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADDelstonturner,1981.0,1988.0,N,Y,Y,1981,2,43,N
202323,Evan,Turner,EvanTurner,TurnerEvan,ETurner,evanturner,19881027000000,OhioState,USA,OhioStateUSA,66,220.0,11.0,1,GuardForward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,evanturner,2010.0,2019.0,N,Y,Y,2010,1,2,N
78379,Henry,Turner,HenryTurner,TurnerHenry,HTurner,henryturner,19660818000000,CaliforniaStateFullerton,USA,CaliforniaStateFullertonUSA,67,200.0,2.0,9,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADDhenryturner,1989.0,1994.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78380,Jack,Turner,JackTurner,TurnerJack,JTurner,jackturner,19300629000000,WesternKentucky,USA,WesternKentuckyUSA,64,170.0,1.0,16,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDjackturner,1954.0,1954.0,N,Y,Y,1954,1,8,N
1819,John,Turner,JohnTurner,TurnerJohn,JTurner,johnturner,19671130000000,Phillips,USA,PhillipsUSA,68,245.0,1.0,40,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,johnturner,1991.0,1991.0,N,Y,Y,1991,1,20,N
1626167,Myles,Turner,MylesTurner,TurnerMyles,MTurner,mylesturner,19960324000000,Texas,USA,TexasUSA,611,250.0,8.0,33,CenterForward,Active,N,1610612754,Pacers,IND,pacers,Indiana,mylesturner,2015.0,2023.0,N,Y,Y,2015,1,11,N
78386,Mel,Turpin,MelTurpin,TurpinMel,MTurpin,melturpin,19601228000000,Kentucky,USA,KentuckyUSA,611,240.0,5.0,50,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADDmelturpin,1984.0,1989.0,N,Y,Y,1984,1,6,N
78387,Dave,Twardzik,DaveTwardzik,TwardzikDave,DTwardzik,davetwardzik,19500920000000,OldDominion,USA,OldDominionUSA,61,175.0,4.0,13,Guard,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDpinballtwardzik,1976.0,1979.0,N,Y,Y,1972,2,26,N
78388,Jack,Twyman,JackTwyman,TwymanJack,JTwyman,jacktwyman,19340511000000,Cincinnati,USA,CincinnatiUSA,66,210.0,11.0,27,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADDjacktwyman,1955.0,1965.0,N,Y,Y,1955,2,8,N
189,BJ,Tyler,BJTyler,TylerBJ,BTyler,bjtyler,19710430000000,TexasAustin,USA,TexasAustinUSA,61,185.0,1.0,1,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,bjtyler,1994.0,1994.0,N,Y,Y,1994,1,20,N
202719,Jeremy,Tyler,JeremyTyler,TylerJeremy,JTyler,jeremytyler,19910621000000,TokyoApache,USA,TokyoApacheUSA,610,250.0,4.0,4,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,GoldenState,jeremytyler,2011.0,2013.0,Y,Y,Y,2011,2,39,N
78390,Terry,Tyler,TerryTyler,TylerTerry,TTyler,terrytyler,19561030000000,Detroit,USA,DetroitUSA,67,215.0,11.0,41,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDterrytyler,1978.0,1988.0,N,Y,Y,1978,2,23,N
78391,Charlie,Tyra,CharlieTyra,TyraCharlie,CTyra,charlietyra,19350816000000,Louisville,USA,LouisvilleUSA,68,230.0,5.0,14,Center,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDcharlietyra,1957.0,1961.0,N,Y,Y,1957,1,2,N
2757,Beno,Udrih,BenoUdrih,UdrihBeno,BUdrih,benoudrih,19820705000000,OlimpiaMilano,Slovenia,OlimpiaMilanoSlovenia,63,205.0,14.0,19,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,benoudrih,2004.0,2016.0,N,Y,Y,2004,1,28,N
78392,Wes,Unseld,WesUnseld,UnseldWes,WUnseld,wesunseld,19460314000000,Louisville,USA,LouisvilleUSA,67,245.0,13.0,41,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADDwesunseld,1968.0,1980.0,N,Y,Y,1968,1,2,Y
78394,Kelvin,Upshaw,KelvinUpshaw,UpshawKelvin,KUpshaw,kelvinupshaw,19630124000000,Utah,USA,UtahUSA,62,180.0,3.0,5,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADDkelvinupshaw,1988.0,1990.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1627784,Jarrod,Uthoff,JarrodUthoff,UthoffJarrod,JUthoff,jarroduthoff,19930519000000,Iowa,USA,IowaUSA,69,220.0,3.0,7,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,jarroduthoff,2016.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202386,Ben,Uzoh,BenUzoh,UzohBen,BUzoh,benuzoh,19880318000000,Tulsa,USA,TulsaUSA,63,205.0,3.0,18,Guard,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,benuzoh,2010.0,2011.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201987,Robert,Vaden,RobertVaden,VadenRobert,RVaden,robertvaden,19850303000000,AlabamaBirmingham,USA,AlabamaBirminghamUSA,65,205.0,1.0,30,GuardForward,Inactive,N,1610612760,Thunder,OKC,thunder,OklahomaCity,robertvaden,2010.0,2010.0,Y,N,N,2009,2,54,N
202685,Jonas,Valanciunas,JonasValanciunas,ValanciunasJonas,JValanciunas,jonasvalanciunas,19920506000000,LietuvosrytasVilnius,Lithuania,LietuvosrytasVilniusLithuania,611,265.0,11.0,17,Center,Active,N,1610612740,Pelicans,NOP,pelicans,NewOrleans,jonasvalanciunas,2012.0,2023.0,N,Y,Y,2011,1,5,N
78395,Darnell,Valentine,DarnellValentine,ValentineDarnell,DValentine,darnellvalentine,19590203000000,Kansas,USA,KansasUSA,62,183.0,9.0,1,Guard,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDdarnellvalentine,1981.0,1990.0,N,Y,Y,1981,1,16,N
78396,Ron,Valentine,RonValentine,ValentineRon,RValentine,ronvalentine,19571127000000,OldDominion,USA,OldDominionUSA,67,210.0,1.0,42,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADDronvalentine,1980.0,1980.0,N,Y,Y,1980,3,51,N
78397,John,Vallely,JohnVallely,VallelyJohn,JVallely,johnvallely,19481003000000,UCLA,USA,UCLAUSA,63,185.0,2.0,33,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDjohnvallely,1970.0,1971.0,N,Y,Y,1970,1,14,N
78398,Dick,VanArsdale,DickVanArsdale,VanArsdaleDick,DVanArsdale,dickvanarsdale,19430222000000,Indiana,USA,IndianaUSA,65,210.0,12.0,5,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDdickvanarsdale,1965.0,1976.0,N,Y,Y,1965,2,10,N
78399,Tom,VanArsdale,TomVanArsdale,VanArsdaleTom,TVanArsdale,tomvanarsdale,19430222000000,Indiana,USA,IndianaUSA,65,202.0,12.0,4,Forward,Inactive,N,1610612758,Kings,KCK,kings,KansasCityOmaha,HISTADDtomvanarsdale,1965.0,1976.0,N,Y,Y,1965,2,11,N
78401,Butch,VanBredaKolff,ButchVanBredaKolff,VanBredaKolffButch,BVanBredaKolff,butchvanbredakolff,19221028000000,NewYorkUniversity,USA,NewYorkUniversityUSA,63,185.0,4.0,17,GuardForward,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDbutchvanbredakolff,1946.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78400,Jan,VanBredaKolff,JanVanBredaKolff,VanBredaKolffJan,JVanBredaKolff,janvanbredakolff,19511216000000,Vanderbilt,USA,VanderbiltUSA,67,195.0,7.0,22,Forward,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,HISTADDjanvanbredakolff,1976.0,1982.0,N,Y,Y,1974,2,20,N
89,Nick,VanExel,NickVanExel,VanExelNick,NVanExel,nickvanexel,19711127000000,Cincinnati,USA,CincinnatiUSA,61,190.0,13.0,31,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,nickvanexel,1993.0,2005.0,N,Y,Y,1993,2,37,N
1496,Keith,VanHorn,KeithVanHorn,VanHornKeith,KVanHorn,keithvanhorn,19751023000000,Utah,USA,UtahUSA,610,245.0,10.0,2,Forward,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,keithvanhorn,1997.0,2005.0,N,Y,Y,1997,1,2,N
78406,Norm,VanLier,NormVanLier,VanLierNorm,NVanLier,normvanlier,19470401000000,StFrancisPA,USA,StFrancisPAUSA,61,173.0,10.0,4,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADDnormvanlier,1969.0,1978.0,N,Y,Y,1969,3,34,N
78403,Log,VanderVelden,LogVanderVelden,VanderVeldenLog,LVanderVelden,logvandervelden,19710403000000,WisconsinGreenBay,USA,WisconsinGreenBayUSA,68,215.0,1.0,25,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,HISTADDloganvandervelden,1995.0,1995.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629020,Jarred,Vanderbilt,JarredVanderbilt,VanderbiltJarred,JVanderbilt,jarredvanderbilt,19990403000000,Kentucky,USA,KentuckyUSA,68,214.0,5.0,2,Forward,Active,N,1610612747,Lakers,LAL,lakers,LosAngeles,jarredvanderbilt,2018.0,2023.0,Y,Y,Y,2018,2,41,N
78404,Kiki,Vandeweghe,KikiVandeweghe,VandewegheKiki,KVandeweghe,kikivandeweghe,19580801000000,UCLA,USA,UCLAUSA,68,220.0,13.0,55,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADDkikivandeweghe,1980.0,1992.0,N,Y,Y,1980,1,11,N
78407,Nick,Vanos,NickVanos,VanosNick,NVanos,nickvanos,19630413000000,SantaClara,USA,SantaClaraUSA,71,255.0,2.0,30,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDnickvanos,1985.0,1986.0,N,Y,Y,1985,2,32,N
2128,David,Vanterpool,DavidVanterpool,VanterpoolDavid,DVanterpool,davidvanterpool,19730321000000,StBonaventure,USA,StBonaventureUSA,65,200.0,1.0,22,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,davidvanterpool,2000.0,2000.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2237,Ratko,Varda,RatkoVarda,VardaRatko,RVarda,ratkovarda,19790506000000,Partizan,BosniaandHerzegovina,PartizanBosniaandHerzegovina,71,265.0,2.0,50,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,ratkovarda,2001.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202363,Jarvis,Varnado,JarvisVarnado,VarnadoJarvis,JVarnado,jarvisvarnado,19880301000000,MississippiState,USA,MississippiStateUSA,69,230.0,2.0,40,ForwardCenter,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,jarvisvarnado,2012.0,2013.0,Y,Y,Y,2010,2,41,N
78409,Charles,Vaughn,CharlesVaughn,VaughnCharles,CVaughn,charlesvaughn,19400219000000,SouthernIllinois,USA,SouthernIllinoisUSA,63,190.0,5.0,10,Guard,Inactive,N,1610612737,Hawks,STL,hawks,StLouis,HISTADDchicovaughn,1962.0,1966.0,N,Y,Y,1962,4,26,N
1521,Jacque,Vaughn,JacqueVaughn,VaughnJacque,JVaughn,jacquevaughn,19750211000000,Kansas,USA,KansasUSA,61,190.0,13.0,11,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,jacquevaughn,1997.0,2008.0,N,Y,Y,1997,1,27,N
78411,Virgil,Vaughn,VirgilVaughn,VaughnVirgil,VVaughn,virgilvaughn,19180515000000,WesternKentucky,USA,WesternKentuckyUSA,64,205.0,1.0,17,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADDvirgilvaughn,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
919,Loy,Vaught,LoyVaught,VaughtLoy,LVaught,loyvaught,19680227000000,Michigan,USA,MichiganUSA,69,240.0,11.0,35,ForwardCenter,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,loyvaught,1990.0,2000.0,N,Y,Y,1990,1,13,N
78413,Bob,Verga,BobVerga,VergaBob,BVerga,bobverga,19450907000000,Duke,USA,DukeUSA,61,190.0,1.0,17,Guard,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDbobverga,1973.0,1973.0,N,Y,Y,1967,3,25,N
78414,Peter,Verhoeven,PeterVerhoeven,VerhoevenPeter,PVerhoeven,peterverhoeven,19590215000000,FresnoState,USA,FresnoStateUSA,69,215.0,6.0,50,Forward,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDpeterverhoeven,1981.0,1986.0,N,Y,Y,1981,4,85,N
202686,Jan,Vesely,JanVesely,VeselyJan,JVesely,janvesely,19900424000000,Partizan,CzechRepublic,PartizanCzechRepublic,70,242.0,3.0,24,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,janvesely,2011.0,2013.0,N,Y,Y,2011,1,6,N
78415,Gundars,Vetra,GundarsVetra,VetraGundars,GVetra,gundarsvetra,19670522000000,VEFRiga,Latvia,VEFRigaLatvia,66,195.0,1.0,2,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADDgundarsvetra,1992.0,1992.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78416,Joao,Vianna,JoaoVianna,ViannaJoao,JVianna,joaovianna,19661115000000,Travajara,Brazil,TravajaraBrazil,69,215.0,1.0,31,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADDjoaovianna,1991.0,1991.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630492,Luca,Vildoza,LucaVildoza,VildozaLuca,LVildoza,lucavildoza,19950811000000,Baskonia,Argentina,BaskoniaArgentina,63,190.0,2.0,6,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,lucavildoza,2020.0,2021.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
101111,Charlie,Villanueva,CharlieVillanueva,VillanuevaCharlie,CVillanueva,charlievillanueva,19840824000000,Connecticut,USA,ConnecticutUSA,611,232.0,12.0,3,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,charlievillanueva,2005.0,2015.0,N,Y,Y,2005,1,7,N
1629216,Gabe,Vincent,GabeVincent,VincentGabe,GVincent,gabevincent,19960614000000,CaliforniaSantaBarbara,USA,CaliforniaSantaBarbaraUSA,62,200.0,4.0,2,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,gabevincent,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78418,Jay,Vincent,JayVincent,VincentJay,JVincent,jayvincent,19590610000000,MichiganState,USA,MichiganStateUSA,67,220.0,9.0,3,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADDjayvincent,1981.0,1989.0,N,Y,Y,1981,2,24,N
78417,Sam,Vincent,SamVincent,VincentSam,SVincent,samvincent,19630518000000,MichiganState,USA,MichiganStateUSA,62,185.0,7.0,11,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,HISTADDsamvincent,1985.0,1991.0,N,Y,Y,1985,1,20,N
78419,Gary,Voce,GaryVoce,VoceGary,GVoce,garyvoce,19651124000000,NotreDame,USA,NotreDameUSA,69,240.0,1.0,54,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADDgaryvoce,1989.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78421,Alexander,Volkov,AlexanderVolkov,VolkovAlexander,AVolkov,alexandervolkov,19640329000000,Stroitel,Ukraine,StroitelUkraine,610,218.0,2.0,8,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDalexandervolkov,1989.0,1991.0,N,Y,Y,1986,6,134,N
2063,Jake,Voskuhl,JakeVoskuhl,VoskuhlJake,JVoskuhl,jakevoskuhl,19771101000000,Connecticut,USA,ConnecticutUSA,611,255.0,10.0,77,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,jakevoskuhl,2000.0,2008.0,N,Y,Y,2000,2,33,N
78423,Danny,Vranes,DannyVranes,VranesDanny,DVranes,dannyvranes,19581029000000,Utah,USA,UtahUSA,67,210.0,7.0,20,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDdannyvranes,1981.0,1987.0,N,Y,Y,1981,1,5,N
78425,Brett,Vroman,BrettVroman,VromanBrett,BVroman,brettvroman,19551225000000,UNLV,USA,UNLVUSA,70,220.0,1.0,52,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADDbrettvroman,1980.0,1980.0,N,Y,Y,1978,4,87,N
202696,Nikola,Vucevic,NikolaVucevic,VucevicNikola,NVucevic,nikolavucevic,19901024000000,SouthernCalifornia,Montenegro,SouthernCaliforniaMontenegro,610,260.0,12.0,9,Center,Active,N,1610612741,Bulls,CHI,bulls,Chicago,nikolavucevic,2011.0,2023.0,N,Y,Y,2011,1,16,N
2756,Sasha,Vujacic,SashaVujacic,VujacicSasha,SVujacic,sashavujacic,19840308000000,Udine,Slovenia,UdineSlovenia,67,195.0,11.0,18,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,sashavujacic,2004.0,2016.0,N,Y,Y,2004,1,27,N
1629731,Dean,Wade,DeanWade,WadeDean,DWade,deanwade,19961120000000,KansasState,USA,KansasStateUSA,69,228.0,4.0,32,ForwardCenter,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,deanwade,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78426,Mark,Wade,MarkWade,WadeMark,MWade,markwade,19651015000000,UNLV,USA,UNLVUSA,511,160.0,2.0,10,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDmarkwade,1987.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78427,Clint,Wager,ClintWager,WagerClint,CWager,clintwager,19200120000000,StMarysMN,USA,StMarysMNUSA,65,210.0,1.0,17,Center,Inactive,N,1610612765,Pistons,FTW,pistons,FtWayneZollner,HISTADDclintwager,1949.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
